📺央视频道,#genre#
山西卫视,http://114.254.80.164:8888/rtp/239.3.1.42:8172
山西卫视,http://123.118.52.208:8686/rtp/239.3.1.42:8172
山西卫视,http://tv.sohu.blog/proxy/sxtv.php?id=ws
陕西卫视,http://36.49.50.173:8800/rtp/239.37.0.103:5540
陕西卫视,http://migu.shanhaiguanwu.top:80/738910838
陕西卫视,http://36.136.38.87:9901/tsfile/live/0136_1.m3u8?key=txiptv&playlive=1&authid=0
陕西卫视,http://124.114.100.101:6789/rtp/239.111.205.35:5140
陕西卫视,http://106.59.2.73:55555/rtp/239.200.200.55:8288
陕西卫视,http://106.87.50.96:8888/rtp/235.254.198.40:1436
四川卫视,http://60.4.29.183:8077/rtp/239.253.92.16:6043
四川卫视,http://106.87.50.96:8888/rtp/235.254.198.175:7980
四川卫视,http://183.184.146.232:8003/rtp/226.0.2.179:9344
四川卫视,http://117.86.48.47:7777/rtp/239.49.8.110:8000
四川卫视,http://171.8.138.185:8800/rtp/239.16.20.86:10860
四川卫视,http://144.255.16.170:6688/udp/239.21.2.15:5002
深圳卫视,http://106.87.50.96:8888/rtp/235.254.198.71:1560
深圳卫视,http://144.255.16.170:6688/udp/239.21.1.93:5002
深圳卫视,http://223.198.240.151:4000/rtp/239.253.64.203:5140
深圳卫视,http://116.9.34.226:4000/udp/239.81.0.103:4056
深圳卫视,http://59.174.116.93:4022/rtp/239.254.96.137:8896
深圳卫视,http://114.226.0.210:4022/rtp/239.49.8.15:9430
三沙卫视,http://113.65.124.202:9527/udp/239.253.43.113:5146
三沙卫视,http://migu.shanhaiguanwu.top:80/961023778
三沙卫视,http://220.176.218.207:9000/rtp/239.252.219.76:5140
三沙卫视,http://106.59.2.73:55555/rtp/239.200.201.136:8140
三沙卫视,http://115.171.216.84:4000/rtp/225.1.8.78:4120
三沙卫视,http://115.171.80.124:1688/rtp/225.1.8.78:4120
天津卫视,http://60.4.29.183:8077/rtp/239.253.92.91:8021
天津卫视,http://106.87.50.96:8888/rtp/235.254.198.67:1544
天津卫视,http://223.198.240.151:4000/rtp/239.253.64.198:5140
天津卫视,http://220.176.218.207:9000/udp/239.252.220.61:5140
天津卫视,http://59.174.116.93:4022/rtp/239.69.1.68:10048
天津卫视,http://144.255.16.170:6688/udp/239.21.1.165:5002
西藏卫视,http://124.114.100.101:6789/rtp/239.112.205.54:5140
西藏卫视,http://116.9.34.226:4000/udp/239.81.0.55:4056
西藏卫视,http://223.198.240.151:4000/rtp/239.253.64.143:5140
西藏卫视,http://121.226.86.41:55555/rtp/239.49.0.245:8000
西藏卫视,http://106.87.50.96:8888/rtp/235.254.198.46:1460
西藏卫视,http://42.237.152.226:4022/rtp/225.1.4.46:1075
新疆卫视,http://124.114.100.101:6789/rtp/239.112.205.56:5140
新疆卫视,http://223.198.240.151:4000/rtp/239.253.64.146:5140
新疆卫视,http://116.9.34.226:4000/udp/239.81.0.46:4056
新疆卫视,http://117.86.48.47:7777/rtp/239.49.0.178:8000
新疆卫视,http://220.176.218.207:9000/rtp/239.252.219.100:5140
新疆卫视,http://106.87.50.96:8888/rtp/235.254.198.47:1464
云南卫视,http://220.176.218.207:9000/udp/239.252.219.185:5140
云南卫视,http://113.65.124.202:9527/udp/239.253.43.37:5146
云南卫视,http://171.8.138.185:8800/rtp/239.16.20.85:10850
云南卫视,http://36.136.38.87:9901/tsfile/live/0119_1.m3u8?key=txiptv&playlive=1&authid=0
云南卫视,http://1.192.240.99:8188/rtp/239.16.20.85:10850
云南卫视,http://106.87.50.96:8888/rtp/235.254.198.25:1376

🌊港·澳·台,#genre#
翡翠台,rtmp://nowast.net/live/yifatv-jade01
